tree_id,legal_status,species,address,site_order,site_info,caretaker,date,dbh,plot_size,latitude,longitude
29322,DPW Maintained,Lophostemon confertus :: Brisbane Box,1250X Portola Dr,11.0,Median : Cutout,DPW,10/14/2005,3.0,3X3,37.74004712,-122.4633411
253735,Planning Code 138.1 required,Lophostemon confertus :: Brisbane Box,1 Henry Adams St,1.0,Sidewalk: Curb side : Cutout,Private,11/3/2017,3.0,3x6,37.76919968,-122.4034736
7406,DPW Maintained,Lophostemon confertus :: Brisbane Box,1065 Folsom St,1.0,Sidewalk: Curb side : Cutout,DPW,3/17/2005,6.0,3X3,37.77714514,-122.4069124
29456,Permitted Site,Lophostemon confertus :: Brisbane Box,1809X Ingalls St,2.0,Sidewalk: Curb side : Cutout,Fire Dept,2/27/2008,3.0,3X3,37.72775297,-122.3851088
29729,DPW Maintained,Lophostemon confertus :: Brisbane Box,1250 Columbus Ave,4.0,Sidewalk: Curb side : Cutout,DPW,8/19/2006,8.0,4x4,37.80576503,-122.4175579
6261,DPW Maintained,Lophostemon confertus :: Brisbane Box,1338X Ellis St,4.0,Sidewalk: Curb side : Cutout,DPW,2/15/2005,3.0,3X3,37.7829361,-122.4285148
29265,DPW Maintained,Lophostemon confertus :: Brisbane Box,300X Portola Dr,9.0,Median : Cutout,DPW,10/14/2005,3.0,3X3,37.74679269,-122.4461122
29502,Permitted Site,Lophostemon confertus :: Brisbane Box,1750X Ingalls St,5.0,Sidewalk: Curb side : Cutout,Private,2/28/2006,8.0,3X3,37.72805492,-122.3850202
15235,Planning Code 138.1 required,Lophostemon confertus :: Brisbane Box,1321 Mission St,1.0,Sidewalk: Curb side : Cutout,Private,1/27/2015,3.0,3X3,37.77599135,-122.4149312
22978,DPW Maintained,Lophostemon confertus :: Brisbane Box,630 Valencia St,2.0,Sidewalk: Curb side : Cutout,Police Dept,3/14/1995,18.0,3X3,37.76280632,-122.421807
255699,Planning Code 138.1 required,Lophostemon confertus :: Brisbane Box,510 Townsend St,9.0,Sidewalk: Curb side : Cutout,Private,6/27/2018,3.0,3x3,37.77336903,-122.3999261
21926,DPW Maintained,Lophostemon confertus :: Brisbane Box,2325 03rd St,1.0,Sidewalk: Curb side : Cutout,DPW,5/11/2010,3.0,3x3,37.76017364,-122.3883266
4818,DPW Maintained,Lophostemon confertus :: Brisbane Box,398X Coleridge St,1.0,Sidewalk: Curb side : Cutout,DPW,2/23/2008,18.0,4X4,37.74063426,-122.4218041
22211,DPW Maintained,Lophostemon confertus :: Brisbane Box,4195X 03rd St,6.0,Sidewalk: Curb side : Cutout,DPW,1/18/2008,3.0,3X3,37.73952255,-122.388919
84735,Permitted Site,Lophostemon confertus :: Brisbane Box,111 Fell St,4.0,Sidewalk: Curb side : Cutout,Private,8/31/2009,3.0,3x3,37.77628808,-122.419702
15223,DPW Maintained,Lophostemon confertus :: Brisbane Box,1201 Mission St,2.0,Sidewalk: Curb side : Cutout,DPW,3/7/1995,12.0,3X3,37.77718866,-122.4133326
21943,DPW Maintained,Lophostemon confertus :: Brisbane Box,2400 03rd St,9.0,Sidewalk: Curb side : Cutout,Private,1/20/1995,3.0,3X3,37.75903877,-122.3885688
53065,DPW Maintained,Lophostemon confertus :: Brisbane Box,522@ GEARY BL Hyde St,2.0,Sidewalk: Curb side : Cutout,Private,1/21/2016,3.0,,37.7858379,-122.4162769
29347,DPW Maintained,Lophostemon confertus :: Brisbane Box,1500X Portola Dr,13.0,Median : Cutout,DPW,1/16/2006,3.0,3X3,37.73667874,-122.4693298
30783,DPW Maintained,Lophostemon confertus :: Brisbane Box,415 Bryant St,1.0,Sidewalk: Curb side : Cutout,Private,1/31/1995,13.0,,37.78266097,-122.3939874
201590,DPW Maintained,Lophostemon confertus :: Brisbane Box,451 Donahue St,6.0,Sidewalk: Curb side : Cutout,Private,7/12/2017,3.0,Width 5ft,37.72947582,-122.3694678
32096,DPW Maintained,Lophostemon confertus :: Brisbane Box,165 Hancock St,1.0,Sidewalk: Curb side : Cutout,Private,8/9/1995,15.0,,37.76021158,-122.4319222
9756,DPW Maintained,Lophostemon confertus :: Brisbane Box,735 Gough St,1.0,Sidewalk: Curb side : Cutout,DPW,7/5/2005,8.0,4x4,37.78025013,-122.4237452
68340,DPW Maintained,Lophostemon confertus :: Brisbane Box,431 15th Ave,1.0,Sidewalk: Curb side : Cutout,Private,8/9/1993,10.0,,37.77989802,-122.4740024
49421,DPW Maintained,Lophostemon confertus :: Brisbane Box,1319 Greenwich St,1.0,Sidewalk: Curb side : Cutout,Private,3/25/2003,3.0,3x3,37.8007229,-122.4214447
6972,DPW Maintained,Lophostemon confertus :: Brisbane Box,735 Fell St,4.0,Sidewalk: Curb side : Cutout,DPW,2/4/1992,12.0,3X3,37.77494901,-122.4301916
251137,DPW Maintained,Lophostemon confertus :: Brisbane Box,25x Goettingen St,1.0,Front Yard : Cutout,Private,3/10/2017,3.0,3x3,37.73127935,-122.408344
107227,DPW Maintained,Lophostemon confertus :: Brisbane Box,800 Presidio Ave,5.0,Sidewalk: Curb side : Cutout,Private,12/2/2014,3.0,3x3,37.78444802,-122.4043075
24419,Permitted Site,Lophostemon confertus :: Brisbane Box,1711X Gough St,2.0,Sidewalk: Curb side : Cutout,Private,5/20/1995,18.0,3X3,37.78910432,-122.4255327
253739,Planning Code 138.1 required,Lophostemon confertus :: Brisbane Box,1 Henry Adams St,5.0,Sidewalk: Curb side : Cutout,Private,11/3/2017,3.0,3x6,37.76919968,-122.4034736
32653,DPW Maintained,Lophostemon confertus :: Brisbane Box,245 05th St,3.0,Sidewalk: Curb side : Cutout,Private,10/23/1996,10.0,,37.78103697,-122.4041947
83327,DPW Maintained,Lophostemon confertus :: Brisbane Box,1183 Jackson St,4.0,Sidewalk: Curb side : Cutout,Private,6/30/2009,6.0,3x3,37.79501279,-122.4143259
64007,DPW Maintained,Lophostemon confertus :: Brisbane Box,2160 Leavenworth St,1.0,Sidewalk: Curb side : Cutout,Private,10/6/1987,16.0,,37.80112405,-122.4176714
6974,DPW Maintained,Lophostemon confertus :: Brisbane Box,735 Fell St,6.0,Sidewalk: Curb side : Cutout,DPW,2/4/1992,6.0,3X3,37.77496244,-122.4300929
87507,DPW Maintained,Lophostemon confertus :: Brisbane Box,2201 03rd St,2.0,Sidewalk: Curb side : Cutout,DPW,7/8/1998,12.0,3x3,37.76175531,-122.3886138
87084,Permitted Site,Lophostemon confertus :: Brisbane Box,850 Jones St,1.0,Sidewalk: Curb side : Cutout,Private,12/20/2007,5.0,3x3,37.7862437,-122.4400766
173697,Planning Code 138.1 required,Lophostemon confertus :: Brisbane Box,1401X Mission St,4.0,Sidewalk: Curb side : Cutout,Private,12/29/2016,3.0,3X3,37.77519503,-122.415883
201596,DPW Maintained,Lophostemon confertus :: Brisbane Box,501 Donahue St,8.0,Sidewalk: Curb side : Cutout,Private,7/12/2017,3.0,Width 4ft,37.72859395,-122.3702699
10577,DPW Maintained,Lophostemon confertus :: Brisbane Box,1005X Harrison St,2.0,Sidewalk: Curb side : Cutout,DPW,2/22/2014,3.0,3x3,37.77713827,-122.4041178
9705,DPW Maintained,Lophostemon confertus :: Brisbane Box,499X Gough St,5.0,Sidewalk: Curb side : Cutout,DPW,4/21/2014,3.0,3X3,37.77746323,-122.4231786
13282,DPW Maintained,Lophostemon confertus :: Brisbane Box,2532 Lombard St,1.0,Sidewalk: Curb side : Cutout,DPW,10/26/1993,0.0,3x3,37.79903936,-122.443215
15020,DPW Maintained,Lophostemon confertus :: Brisbane Box,805 Mendell St,1.0,Sidewalk: Curb side : Cutout,Private,2/16/2000,6.0,3x3,37.73811525,-122.3871009
144192,DPW Maintained,Lophostemon confertus :: Brisbane Box,618 42nd Ave,1.0,Sidewalk: Curb side : Cutout,Private,1/25/2020,0.0,Width 4ft,37.77694012,-122.5026974
11236,DPW Maintained,Lophostemon confertus :: Brisbane Box,1100X Ingalls St,5.0,Sidewalk: Curb side : Cutout,DPW,3/11/2006,3.0,3X4,37.73074736,-122.3799936
29488,DPW Maintained,Lophostemon confertus :: Brisbane Box,1628X Ingalls St,1.0,Sidewalk: Curb side : Cutout,DPW,2/28/2006,12.0,3x3,37.72880911,-122.3843471
4366,Permitted Site,Lophostemon confertus :: Brisbane Box,972 Chenery St,1.0,Sidewalk: Curb side : Cutout,Private,6/12/1997,6.0,3x3,37.73552018,-122.4381216
6132,DPW Maintained,Lophostemon confertus :: Brisbane Box,900X Ellis St,4.0,Sidewalk: Curb side : Cutout,DPW,5/3/2011,3.0,4x4,37.78388578,-122.4210711
120644,Undocumented,Lophostemon confertus :: Brisbane Box,780x Jones St,2.0,Sidewalk: Curb side : Cutout,Private,8/18/2016,3.0,3x3,37.78850279,-122.4132793
29288,DPW Maintained,Lophostemon confertus :: Brisbane Box,400X Portola Dr,9.0,Median : Cutout,DPW,10/14/2005,3.0,3X3,37.7460472,-122.4494304
9658,DPW Maintained,Lophostemon confertus :: Brisbane Box,110 Gough St,1.0,Sidewalk: Curb side : Cutout,DPW,5/24/2012,5.0,3x3,37.77421812,-122.4223451
12520,DPW Maintained,Lophostemon confertus :: Brisbane Box,25 Lake St,5.0,Sidewalk: Curb side : Cutout,Private,2/24/2008,2.0,3X3,37.7868238,-122.4595975
29514,Permitted Site,Lophostemon confertus :: Brisbane Box,1900X Ingalls St,5.0,Sidewalk: Curb side : Cutout,Private,2/28/2006,8.0,3x3,37.72696599,-122.3860344
26700,Permitted Site,Lophostemon confertus :: Brisbane Box,2648 03rd St,1.0,Sidewalk: Curb side : Cutout,Private,2/5/1998,6.0,3x3,37.75605633,-122.3881929
23215,DPW Maintained,Lophostemon confertus :: Brisbane Box,600X Van Ness Ave,3.0,Median : Cutout,DPW,6/9/2005,6.0,3X3,37.78101698,-122.4203528
17366,DPW Maintained,Lophostemon confertus :: Brisbane Box,2308X Gough St,3.0,Sidewalk: Curb side : Cutout,DPW,6/9/2011,3.0,3x3,37.79450678,-122.4264484
33333,DPW Maintained,Lophostemon confertus :: Brisbane Box,3042 Octavia St,1.0,Sidewalk: Curb side : Cutout,Private,4/13/2006,8.0,,37.80039313,-122.4293328
48826,DPW Maintained,Lophostemon confertus :: Brisbane Box,435 Pacific Ave,2.0,Sidewalk: Curb side : Cutout,Private,11/7/2002,6.0,,37.79737288,-122.4026597
100339,DPW Maintained,Lophostemon confertus :: Brisbane Box,1190 Mission St,2.0,Sidewalk: Curb side : Cutout,Private,8/6/2012,2.0,3x3,37.77789539,-122.412734
27467,Permitted Site,Lophostemon confertus :: Brisbane Box,3255 03rd St,1.0,Sidewalk: Curb side : Cutout,Port,12/10/1999,3.0,3X3,37.74844427,-122.386879
24035,Permitted Site,Lophostemon confertus :: Brisbane Box,58 Westbrook Ct,1.0,Sidewalk: Curb side : Cutout,Private,9/5/1995,6.0,3X4,37.7350611,-122.3825356
14802,DPW Maintained,Lophostemon confertus :: Brisbane Box,1140 McAllister St,2.0,Sidewalk: Curb side : Cutout,DPW,12/3/1991,12.0,4X4,37.77880295,-122.4307504
29489,DPW Maintained,Lophostemon confertus :: Brisbane Box,1628X Ingalls St,2.0,Sidewalk: Curb side : Cutout,DPW,2/28/2006,8.0,3x3,37.72878105,-122.3843679
29109,DPW Maintained,Lophostemon confertus :: Brisbane Box,763 Ellis St,1.0,Sidewalk: Curb side : Cutout,DPW,2/6/2016,3.0,3x3,37.78404867,-122.4187186
11337,DPW Maintained,Lophostemon confertus :: Brisbane Box,1279 Ingalls St,6.0,Sidewalk: Curb side : Cutout,DPW,12/27/2007,3.0,3X3,37.7305664,-122.3820924
4649,DPW Maintained,Lophostemon confertus :: Brisbane Box,565 Columbus Ave,1.0,Sidewalk: Curb side : Cutout,DPW,3/24/2016,3.0,3X3,37.80009807,-122.4100507
4474,DPW Maintained,Lophostemon confertus :: Brisbane Box,1513 Church St,1.0,Sidewalk: Curb side : Cutout,Private,2/28/1990,12.0,3x3,37.7465715,-122.4268396
23064,DPW Maintained,Lophostemon confertus :: Brisbane Box,1157 Valencia St,1.0,Sidewalk: Curb side : Cutout,DPW,4/29/1992,20.0,3X3,37.75433175,-122.4207695
17035,DPW Maintained,Lophostemon confertus :: Brisbane Box,1160X Oak St,4.0,Sidewalk: Curb side : Cutout,DPW,5/9/1997,6.0,3X3,37.77307325,-122.4384448
9760,Permitted Site,Lophostemon confertus :: Brisbane Box,745 Gough St,2.0,Sidewalk: Curb side : Cutout,Private,3/5/1990,12.0,3x3,37.78042224,-122.423786
49180,Permitted Site,Lophostemon confertus :: Brisbane Box,825X 26th St,7.0,Sidewalk: Curb side : Cutout,Private,2/5/2003,4.0,3x3,37.75155581,-122.3877367
24951,DPW Maintained,Lophostemon confertus :: Brisbane Box,3150 03rd St,1.0,Sidewalk: Curb side : Cutout,DPW,10/3/2013,3.0,1.5x2,37.74991652,-122.3876995
6258,DPW Maintained,Lophostemon confertus :: Brisbane Box,1338X Ellis St,1.0,Sidewalk: Curb side : Cutout,DPW,12/17/2010,3.0,3X3,37.7829361,-122.4285148
95756,DPW Maintained,Lophostemon confertus :: Brisbane Box,260 Madrid St,7.0,Sidewalk: Curb side : Cutout,SFUSD,10/25/2017,3.0,3x3,37.7251005,-122.4302695
19168,DPW Maintained,Lophostemon confertus :: Brisbane Box,96 Sanchez St,1.0,Sidewalk: Curb side : Cutout,DPW,8/16/1993,12.0,3X3,37.76767585,-122.4312856
4963,DPW Maintained,Lophostemon confertus :: Brisbane Box,5177 Diamond Heights Blvd,3.0,Sidewalk: Curb side : Cutout,DPW,6/10/1997,6.0,3X3,37.7457846,-122.4400582
204330,DPW Maintained,Lophostemon confertus :: Brisbane Box,1500X Portola Dr,19.0,Median : Cutout,DPW,2/25/2012,3.0,3x3,37.73741455,-122.4683759
43788,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,117 22nd Ave,1.0,Sidewalk: Curb side : Cutout,Private,7/26/2000,6.0,,37.78554997,-122.4819947
42849,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1339 Vallejo St,1.0,Sidewalk: Curb side : Cutout,Private,5/18/2002,9.0,,37.79717685,-122.4194028
2388,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2640 Bryant St,1.0,Sidewalk: Curb side : Cutout,DPW,2/18/1999,6.0,3X3,37.75211615,-122.4091789
28888,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,425 04th St,1.0,Sidewalk: Curb side : Cutout,DPW,2/11/2006,3.0,3x3,37.78086706,-122.3995889
47905,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1410 Hayes St,2.0,Sidewalk: Curb side : Cutout,Private,6/21/2002,1.0,,37.77479389,-122.439965
64454,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2661 Broadway,1.0,Sidewalk: Curb side : Cutout,Private,8/21/2008,4.0,3x3,37.79343886,-122.4408829
108299,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2898 Clay St,2.0,Sidewalk: Curb side : Cutout,Private,12/15/2014,3.0,,37.78997556,-122.4404651
33131,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2900 Pierce St,3.0,Sidewalk: Curb side : Cutout,Private,11/5/1996,8.0,,37.79692746,-122.4387522
63464,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1670 McAllister St,1.0,Sidewalk: Curb side : Cutout,Private,3/19/1987,11.0,,37.77771244,-122.4394917
81185,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2433 Lawton St,1.0,Sidewalk: Curb side : Cutout,Private,4/7/2008,2.0,3x3,37.75734568,-122.4891523
46873,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1356 Vallejo St,1.0,Sidewalk: Curb side : Cutout,Private,4/26/2002,12.0,,37.7972692,-122.4196837
13371,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,910 Mansell St,1.0,Sidewalk: Curb side : Cutout,Private,3/29/2007,3.0,3X10,37.71927006,-122.4103955
103957,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2465 Washington St,1.0,Sidewalk: Curb side : Cutout,Private,8/1/2013,2.0,3x3,37.79158923,-122.4338658
102480,Section 143,Magnolia grandiflora :: Southern Magnolia,1456 Chestnut St,1.0,Sidewalk: Curb side : Cutout,Private,1/25/2013,3.0,3x3,37.80203069,-122.4273025
6823,Permitted Site,Magnolia grandiflora :: Southern Magnolia,1450X Fairfax Ave,5.0,Sidewalk: Curb side : Cutout,Fire Dept,3/30/2006,3.0,3X3,37.74083447,-122.3861797
85738,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,843 Howard St,1.0,Sidewalk: Curb side : Cutout,DPW,4/30/2007,3.0,3x3,37.78236861,-122.4036709
30571,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,175 Germania St,1.0,Sidewalk: Curb side : Cutout,Private,12/4/1996,7.0,,37.77053002,-122.4313678
18403,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1001X Potrero Ave,10.0,Sidewalk: Property side : Cutout,DPW,1/14/1991,10.0,3X3,37.75575065,-122.4064358
109141,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,722 31st Ave,1.0,Sidewalk: Curb side : Cutout,Private,1/29/2015,3.0,3x3,37.77555587,-122.490776
41207,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,79 Cervantes Blvd,1.0,Sidewalk: Curb side : Cutout,Private,11/29/1999,8.0,,37.80375371,-122.4387704
85582,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1486 Palou Ave,1.0,Sidewalk: Curb side : Cutout,DPW,3/21/2007,3.0,3x3,37.73283108,-122.3887046
12846,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2345 Lake St,1.0,Sidewalk: Curb side : Cutout,Private,5/2/2003,16.0,3X3,37.78567917,-122.4849065
107404,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1440 Clement St,1.0,Sidewalk: Curb side : Cutout,Private,9/8/2014,3.0,3x3,37.7825638,-122.4748233
82378,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,223 Lisbon St,1.0,Sidewalk: Curb side : Cutout,Private,6/4/2008,6.0,3x3,37.72467069,-122.4314982
72384,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,592 Vallejo St,2.0,Sidewalk: Curb side : Cutout,Private,3/2/1996,7.0,,37.79885399,-122.4070716
85722,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1049 Howard St,2.0,Sidewalk: Curb side : Cutout,DPW,4/30/2007,3.0,3x3,37.77867528,-122.4083385
72459,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,414 Spruce St,1.0,Sidewalk: Curb side : Cutout,Private,4/13/1996,7.0,,37.78705008,-122.4534505
51962,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2115 Broderick St,1.0,Sidewalk: Curb side : Cutout,Private,8/10/2005,5.0,,37.79020828,-122.44266
42605,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2531 Gough St,1.0,Sidewalk: Curb side : Cutout,Private,6/26/2000,6.0,,37.79701341,-122.4271322
66780,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1341 Union St,1.0,Sidewalk: Curb side : Cutout,Private,3/4/1995,10.0,,37.79879236,-122.421539
68191,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2720 Vallejo St,1.0,Sidewalk: Curb side : Cutout,Private,6/29/1993,13.0,,37.79440028,-122.4421137
74104,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,189 Oxford St,1.0,Sidewalk: Curb side : Cutout,Private,5/21/1994,11.0,,37.72749461,-122.4198566
98489,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1813 Baker St,1.0,Sidewalk: Curb side : Cutout,Private,3/29/2016,3.0,4.5x5,37.78816999,-122.4439285
66063,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1525 19th St,1.0,Sidewalk: Curb side : Cutout,Private,8/6/1990,8.0,,37.76114504,-122.3978649
45713,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,308 Green St,1.0,Sidewalk: Curb side : Cutout,Private,9/28/2001,8.0,,37.80011578,-122.4046859
44749,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1420 Taylor St,2.0,Sidewalk: Curb side : Cutout,Private,4/6/2001,6.0,,37.79556502,-122.4131797
66795,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1263 Lombard St,1.0,Sidewalk: Curb side : Cutout,Private,9/20/1991,1.0,,37.80156939,-122.4223277
17454,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1979 Palou Ave,1.0,Sidewalk: Curb side : Cutout,DPW,3/21/1990,25.0,3X3,37.7379376,-122.3980575
53661,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1542 Polk St,1.0,Sidewalk: Curb side : Cutout,Private,12/30/1969,3.0,,37.79120635,-122.4207303
5607,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1147 Dolores St,1.0,Sidewalk: Curb side : Cutout,DPW,6/12/1997,12.0,4X4,37.75100309,-122.4249352
112637,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2440 Broadway,2.0,Sidewalk: Curb side : Cutout,Private,10/2/2015,2.0,3x3,37.79403519,-122.4373506
63352,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,3024 Clay St,1.0,Sidewalk: Curb side : Cutout,Private,2/9/1987,8.0,,37.78958623,-122.4436141
84650,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,862 31st Ave,2.0,Sidewalk: Curb side : Cutout,Private,1/11/2008,5.0,3x3,37.77299062,-122.4905892
29058,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,428X 11th St,1.0,Sidewalk: Curb side : Cutout,DPW,12/27/2005,3.0,3x3,37.7700333,-122.4118919
31089,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,83 Shotwell St,1.0,Sidewalk: Curb side : Cutout,Private,8/1/2013,0.0,3x3,37.76724456,-122.4165246
22325,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,5158 03rd St,1.0,Sidewalk: Curb side : Cutout,Private,12/23/1997,12.0,3x3,37.73136272,-122.3920563
107494,Permitted Site,Magnolia grandiflora :: Southern Magnolia,293 JERSEY ST,2.0,Sidewalk: Curb side : Cutout,Private,10/1/2014,3.0,3x3,37.75052554,-122.4315364
5400,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,348 Dolores St,1.0,Sidewalk: Curb side : Cutout,Private,1/14/2003,8.0,3X3,37.76377159,-122.4264426
33786,Property Tree,Magnolia grandiflora :: Southern Magnolia,200x Mission St,4.0,Sidewalk: Curb side : Cutout,Private,1/5/2015,3.0,3x3,37.79186106,-122.394982
81279,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2294 31st Ave,1.0,Sidewalk: Curb side : Cutout,Private,7/10/2009,3.0,3x3,37.74449311,-122.4886152
75296,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,242 Cole St,2.0,Sidewalk: Curb side : Cutout,Private,4/23/1994,2.0,,37.77257527,-122.4507571
85609,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1551 Palou Ave,1.0,Sidewalk: Curb side : Cutout,DPW,3/21/2007,3.0,3x3,37.73341023,-122.3900595
95271,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2245 Jones St,10.0,Sidewalk: Curb side : Cutout,SFUSD,3/23/2016,3.0,6x6,37.80189968,-122.4165966
18443,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1010 Potrero Ave,1.0,Sidewalk: Curb side : Cutout,DPW,9/21/1994,18.0,3X3,37.75590736,-122.4067606
49763,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,274 Raymond Ave,1.0,Sidewalk: Curb side : Cutout,Private,6/4/2003,3.0,,37.71371376,-122.4086424
59769,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,434 17th Ave,1.0,Sidewalk: Curb side : Cutout,Private,7/23/1981,4.0,,37.7797118,-122.4760402
43166,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,260 Madison St,1.0,Sidewalk: Curb side : Cutout,Private,7/11/2000,6.0,,37.72585993,-122.4226215
60389,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1458 Palou Ave,1.0,Sidewalk: Curb side : Cutout,Private,11/6/1982,5.0,,37.7325271,-122.3881722
49753,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,608 Campbell Ave,1.0,Sidewalk: Curb side : Cutout,Private,6/4/2003,2.0,,37.71597573,-122.4086469
70426,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1590 Jackson St,1.0,Sidewalk: Curb side : Cutout,Private,5/7/1994,12.0,3x3,37.79424064,-122.4211477
29866,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1900X Evans Ave,9.0,Sidewalk: Curb side : Cutout,DPW,9/11/2006,3.0,4X4,37.74625199,-122.3940578
30988,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2027 Pacific Ave,1.0,Sidewalk: Curb side : Cutout,Private,3/13/1995,7.0,,37.79396795,-122.4293638
32686,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,960 Howard St,1.0,Sidewalk: Curb side : Cutout,Private,10/23/1996,5.0,,37.78056707,-122.4062772
5330,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,114 Dolores St,1.0,Sidewalk: Curb side : Cutout,DPW,4/8/2016,3.0,4X6,37.76754685,-122.4268269
6764,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1275 Fairfax Ave,9.0,Sidewalk: Curb side : Cutout,DPW,8/11/2016,2.0,3x3,37.7385804,-122.3825665
29804,Permitted Site,Magnolia grandiflora :: Southern Magnolia,1695X Evans Ave,1.0,Sidewalk: Curb side : Cutout,Purchasing Dept,9/11/2006,3.0,4x4,37.74391708,-122.3902499
108049,Permitted Site,Magnolia grandiflora :: Southern Magnolia,535 Mission St,2.0,Sidewalk: Curb side : Cutout,Private,11/19/2014,3.0,3x3,37.78898905,-122.398293
29825,Permitted Site,Magnolia grandiflora :: Southern Magnolia,1695X Evans Ave,23.0,Sidewalk: Curb side : Cutout,Purchasing Dept,9/11/2006,3.0,4x4,37.74391708,-122.3902499
5130,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2776 Diamond St,1.0,Sidewalk: Curb side : Cutout,Private,2/10/2007,3.0,3X3,37.73494497,-122.4337895
12859,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2500X Lake St,2.0,Sidewalk: Curb side : Cutout,Private,2/10/2007,6.0,3X3,37.78576706,-122.4864411
85588,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1548 Palou Ave,1.0,Sidewalk: Curb side : Cutout,DPW,3/21/2007,3.0,3x3,37.73349148,-122.3898885
104480,Permitted Site,Magnolia grandiflora :: Southern Magnolia,290x ARKANSAS ST,3.0,Sidewalk: Curb side : Cutout,Private,3/12/2014,20.0,9x9,37.763099,-122.3985216
47263,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1466 23rd Ave,1.0,Sidewalk: Curb side : Cutout,Private,5/9/2002,3.0,,37.76025319,-122.4811113
38546,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1553 Jennings St,1.0,Sidewalk: Curb side : Cutout,Private,9/17/1998,8.0,,37.73025924,-122.3857028
63477,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2064 Golden Gate Ave,1.0,Sidewalk: Curb side : Cutout,Private,2/28/1987,9.0,,37.77803878,-122.4445372
60092,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,3330 Jackson St,1.0,Sidewalk: Curb side : Cutout,Private,3/20/1982,10.0,,37.79059186,-122.4498266
10318,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,742 Haight St,1.0,Sidewalk: Curb side : Cutout,DPW,12/3/2013,3.0,3x4,37.77166321,-122.4344526
